id_contrato,id_inadimplencia,status_contrato,data da criação,tipo_inadimplencia,tipo_reincidencia_inadimplencia,valor_comunicado_inadimplencia,status_inadimplencia,id_imobiliaria,valor_indenizado,responsavel_inadimplencia,data_de_provisionamento,data_de_indenizacao_paga,biometria
1189456,3091663,Cobrança,12/5/2025,Inadimplência,2. Segunda,"R$ 719,10",Devedor,1819,"R$ 719,10",2460,1/8/2025,1/8/2025,sem biometria
1136166,2903231,Cobrança,12/5/2025,Inadimplência,2. Segunda,"R$ 2.601,46",Concluido,1819,"R$ 2.601,46",2480,30/06/2025,30/06/2025,sem biometria
1281507,2889520,Cobrança,13/05/2025,Inadimplência,2. Segunda,"R$ 3.291,69",Devedor,1819,"R$ 3.291,69",2807,30/05/2025,30/05/2025,sem biometria
1091342,2959086,Cobrança,13/05/2025,Inadimplência,3. Saída,"R$ 1.592,74",Devedor,1819,"R$ 1.592,74",2479,22/08/2025,22/08/2025,sem biometria
2029849,2955657,Cobrança,13/05/2025,Inadimplência,1. Primeira,"R$ 1.421,56",Concluido,1819,"R$ 1.563,72",2582,17/06/2025,17/06/2025,sem biometria
1010453,2919568,Cobrança,13/05/2025,Inadimplência,2. Segunda,"R$ 2.648,43",Devedor,1819,"R$ 2.897,85",3069,16/06/2025,16/06/2025,sem biometria
1784603,2889702,Cobrança,13/05/2025,Inadimplência,2. Segunda,"R$ 4.350,00",Devedor,1819,"R$ 4.350,00",2843,30/05/2025,30/05/2025,sem biometria
1732156,2993379,Cobrança,13/05/2025,Inadimplência,2. Segunda,"R$ 361,74",Devedor,1819,"R$ 361,74",2583,31/07/2025,31/07/2025,sem biometria
1833698,2889138,,13/05/2025,Inadimplência,2. Segunda,"R$ 7.050,00",Devedor,1819,"R$ 7.050,00",2946,30/05/2025,30/05/2025,sem biometria
1091342,2959085,Cobrança,13/05/2025,Inadimplência,3. Saída,"R$ 1.845,00",Devedor,1819,"R$ 1.845,00",2479,22/08/2025,22/08/2025,sem biometria
1235394,2889820,Cobrança,13/05/2025,Inadimplência,2. Segunda,"R$ 3.114,36",Devedor,1819,"R$ 3.114,36",1145,30/05/2025,30/05/2025,sem biometria
1729654,2915179,,13/05/2025,Inadimplência,2. Segunda,"R$ 200,33",Concluído – Ressarcimento,1819,"R$ 200,33",2739,12/6/2025,12/6/2025,sem biometria
1107544,2944573,Cobrança,14/05/2025,Inadimplência,2. Segunda,"R$ 450,00",Concluido,1819,"R$ 500,10",1584,18/06/2025,18/06/2025,sem biometria
2368340,2948683,Cobrança,14/05/2025,Inadimplência,1. Primeira,"R$ 1.549,89",Concluido,1819,"R$ 1.704,90",1462,13/06/2025,13/06/2025,sem biometria
2257679,2907264,Cobrança,14/05/2025,Inadimplência,1. Primeira,"R$ 1.529,86",Concluido,1819,"R$ 1.685,31",2894,6/6/2025,6/6/2025,sem biometria
1729654,2915371,,15/05/2025,Inadimplência,2. Segunda,"R$ 833,78",Concluido,1819,"R$ 923,83",2739,12/6/2025,12/6/2025,sem biometria
1409938,2944994,Cobrança,15/05/2025,Inadimplência,2. Segunda,"R$ 390,43",Devedor,1819,"R$ 432,86",2742,23/07/2025,23/07/2025,sem biometria
1010453,2929722,Cobrança,15/05/2025,Inadimplência,2. Segunda,"R$ 790,34",Devedor,1819,"R$ 874,91",3069,12/6/2025,12/6/2025,sem biometria
484818,2922368,Cobrança,15/05/2025,Inadimplência,2. Segunda,"R$ 408,27",Concluido,1819,"R$ 419,30",2910,11/6/2025,11/6/2025,sem biometria
2043626,2923481,Cobrança,15/05/2025,Inadimplência,2. Segunda,"R$ 590,00",Concluido,1819,"R$ 614,19",2479,12/6/2025,12/6/2025,sem biometria
472146,2950576,Cobrança,15/05/2025,Inadimplência,2. Segunda,"R$ 279,07",Concluído – Ressarcimento,1819,"R$ 279,07",1584,11/7/2025,11/7/2025,sem biometria
394698,3023868,Cobrança,15/05/2025,Inadimplência,2. Segunda,"R$ 408,27",Concluido,1819,"R$ 424,37",1844,23/07/2025,23/07/2025,sem biometria
1343208,3104726,,15/05/2025,Inadimplência,2. Segunda,"R$ 908,04",Devedor,1819,"R$ 1.024,27",2404,5/9/2025,5/9/2025,sem biometria
1833698,2854550,,15/05/2025,Inadimplência,2. Segunda,"R$ 110,00",Custas cobrança judicial,1819,"R$ 275,20",2946,15/05/2025,15/05/2025,sem biometria
1516020,2982585,Cobrança,16/05/2025,Inadimplência,3. Saída,"R$ 1.105,00",Devedor,1819,"R$ 1.105,00",3074,5/8/2025,5/8/2025,sem biometria
1409938,2944928,Cobrança,16/05/2025,Inadimplência,2. Segunda,"R$ 1.305,27",Devedor,1819,"R$ 1.446,67",2742,12/6/2025,12/6/2025,sem biometria
1349961,2934321,Cobrança,16/05/2025,Inadimplência,2. Segunda,"R$ 1.253,04",Devedor,1819,"R$ 1.385,07",3071,12/6/2025,12/6/2025,sem biometria
143746,2934879,Cobrança,16/05/2025,Inadimplência,2. Segunda,"R$ 160,34",Devedor,1819,"R$ 160,34",2404,18/06/2025,18/06/2025,sem biometria
1516020,2937515,Cobrança,16/05/2025,Inadimplência,3. Saída,"R$ 2.171,49",Devedor,1819,"R$ 2.171,49",3074,1/7/2025,1/7/2025,sem biometria
2045899,2999987,Cobrança,16/05/2025,Inadimplência,2. Segunda,"R$ 322,79",Devedor,1819,"R$ 322,79",3069,8/7/2025,8/7/2025,sem biometria
1235394,2928366,Cobrança,16/05/2025,Inadimplência,2. Segunda,"R$ 196,75",Devedor,1819,"R$ 196,75",1145,10/6/2025,10/6/2025,sem biometria
171465,3040302,Cobrança,17/05/2025,Inadimplência,2. Segunda,"R$ 205,78",Devedor,1819,"R$ 202,78",1584,18/07/2025,18/07/2025,sem biometria
1278859,2973528,Cobrança,17/05/2025,Inadimplência,2. Segunda,"R$ 1.275,64",Concluido,1819,"R$ 1.403,20",2740,27/06/2025,27/06/2025,sem biometria
1372891,2945200,Cobrança,17/05/2025,Inadimplência,2. Segunda,"R$ 1.670,72",Concluido,1819,"R$ 1.858,21",2914,27/06/2025,27/06/2025,sem biometria
1784603,2909682,Cobrança,18/05/2025,Inadimplência,2. Segunda,"R$ 8.700,00",Concluído – Caução,1819,"R$ 8.700,00",2843,2/6/2025,2/6/2025,sem biometria
426757,2907757,,18/05/2025,Inadimplência,2. Segunda,"R$ 1.900,44",Concluido,1819,"R$ 2.097,45",2842,20/06/2025,20/06/2025,sem biometria
248216,2911258,Cobrança,18/05/2025,Inadimplência,2. Segunda,"R$ 181,29",Concluido,1819,"R$ 181,29",2910,13/06/2025,13/06/2025,sem biometria
1912065,3047997,,18/05/2025,Inadimplência,2. Segunda,"R$ 48,73",Devedor,1819,"R$ 48,73",3069,7/8/2025,7/8/2025,sem biometria
87307,2907679,Cobrança,18/05/2025,Inadimplência,2. Segunda,"R$ 321,73",Devedor,1819,"R$ 321,73",2895,26/06/2025,26/06/2025,sem biometria
1732156,2954499,Cobrança,19/05/2025,Inadimplência,1. Primeira,"R$ 1.763,38",Devedor,1819,"R$ 1.939,79",2583,16/06/2025,16/06/2025,sem biometria
1775722,2951352,,19/05/2025,Inadimplência,2. Segunda,"R$ 2.800,00",Devedor,1819,"R$ 3.080,00",3068,18/06/2025,18/06/2025,sem biometria
2125233,2966565,,19/05/2025,Inadimplência,2. Segunda,"R$ 1.835,34",Devedor,1819,"R$ 2.036,62",1963,30/06/2025,30/06/2025,sem biometria
1832823,3052782,,19/05/2025,Inadimplência,1. Primeira,"R$ 17.301,06",Concluido,1819,"R$ 19.031,16",2080,15/08/2025,15/08/2025,sem biometria
1833698,2960918,,19/05/2025,Inadimplência,2. Segunda,"R$ 4.777,45",Devedor,1819,"R$ 5.255,23",2946,16/06/2025,16/06/2025,sem biometria
1107544,2945480,Cobrança,20/05/2025,Inadimplência,2. Segunda,"R$ 44,79",Concluido,1819,"R$ 49,69",1584,18/06/2025,18/06/2025,sem biometria
1426601,2937450,,20/05/2025,Inadimplência,1. Primeira,"R$ 61,18",Concluído – Ressarcimento,1819,"R$ 68,28",2740,7/7/2025,7/7/2025,sem biometria
1029684,2955677,Cobrança,20/05/2025,Inadimplência,2. Segunda,"R$ 43,51",Devedor,1819,"R$ 48,30",2910,20/06/2025,20/06/2025,sem biometria
666778,2989223,,20/05/2025,Inadimplência,2. Segunda,"R$ 44,49",Concluido,1819,"R$ 49,59",1584,3/7/2025,3/7/2025,sem biometria
1814539,3092093,Cobrança,20/05/2025,Inadimplência,2. Segunda,"R$ 46,77",Devedor,1819,"R$ 52,00",1526,31/07/2025,31/07/2025,sem biometria
995760,2932523,,20/05/2025,Inadimplência,2. Segunda,"R$ 451,35",Concluido,1819,"R$ 451,35",2837,11/6/2025,11/6/2025,sem biometria
1530156,2973855,Cobrança,20/05/2025,Inadimplência,2. Segunda,"R$ 150,89",Devedor,1819,"R$ 168,75",2910,14/07/2025,14/07/2025,sem biometria
1601193,2937262,Cobrança,20/05/2025,Inadimplência,1. Primeira,"R$ 44,50",Concluido,1819,"R$ 49,66",1584,7/7/2025,7/7/2025,sem biometria
1349961,2929551,Cobrança,20/05/2025,Inadimplência,2. Segunda,"R$ 48,17",Concluído – Ressarcimento,1819,"R$ 53,34",3071,12/6/2025,12/6/2025,sem biometria
453606,2987603,Cobrança,20/05/2025,Inadimplência,2. Segunda,"R$ 657,21",Concluido,1819,"R$ 732,57",2739,3/7/2025,3/7/2025,sem biometria
1727854,2929916,Cobrança,20/05/2025,Inadimplência,2. Segunda,"R$ 47,47",Concluido,1819,"R$ 52,57",1881,13/06/2025,13/06/2025,sem biometria
216284,2955633,Cobrança,20/05/2025,Inadimplência,2. Segunda,"R$ 45,32",Concluido,1819,"R$ 50,31",1584,27/06/2025,27/06/2025,sem biometria
995035,2916044,,20/05/2025,Inadimplência,2. Segunda,"R$ 879,57",Concluido,1819,"R$ 971,05",2583,10/6/2025,10/6/2025,sem biometria
235744,2955711,Cobrança,20/05/2025,Inadimplência,2. Segunda,"R$ 153,82",Concluido,1819,"R$ 170,74",2700,20/06/2025,20/06/2025,sem biometria
1560353,2950638,Cobrança,20/05/2025,Inadimplência,2. Segunda,"R$ 44,71",Concluido,1819,"R$ 49,52",3070,20/06/2025,20/06/2025,sem biometria
1080449,2970952,Aberto,20/05/2025,Inadimplência,2. Segunda,"R$ 57,38",Concluído – Ressarcimento,1819,"R$ 63,81",1584,26/06/2025,26/06/2025,sem biometria
159495,2916780,Cobrança,20/05/2025,Inadimplência,1. Primeira,"R$ 45,92",Concluído – Ressarcimento,1819,"R$ 50,76",2904,17/06/2025,17/06/2025,sem biometria
563878,2928855,,20/05/2025,Inadimplência,2. Segunda,"R$ 733,09",Concluido,1819,"R$ 812,02",2404,9/7/2025,9/7/2025,sem biometria
1794517,2944321,Cobrança,20/05/2025,Inadimplência,1. Primeira,"R$ 42,71",Devedor,1819,"R$ 47,38",2807,23/09/2025,23/09/2025,sem biometria
1378304,2929607,Cobrança,20/05/2025,Inadimplência,1. Primeira,"R$ 75,11",Concluido,1819,"R$ 83,44",1881,23/06/2025,23/06/2025,sem biometria
1154730,2991789,Cobrança,20/05/2025,Inadimplência,2. Segunda,"R$ 44,39",Acordo,1819,"R$ 50,38",1584,4/7/2025,4/7/2025,sem biometria
1767030,2944192,Cobrança,20/05/2025,Inadimplência,2. Segunda,"R$ 45,01",Concluido,1819,"R$ 46,95",2700,18/06/2025,18/06/2025,sem biometria
1414155,3052466,,20/05/2025,Inadimplência,2. Segunda,"R$ 102,67",Devedor,1819,"R$ 115,85",1145,20/08/2025,20/08/2025,sem biometria
1751196,2944225,Cobrança,20/05/2025,Inadimplência,1. Primeira,"R$ 87,68",Concluido,1819,"R$ 97,42",2481,23/06/2025,23/06/2025,sem biometria
1648502,2944852,Cobrança,20/05/2025,Inadimplência,2. Segunda,"R$ 84,26",Devedor,1819,"R$ 93,28",2404,25/09/2025,25/09/2025,sem biometria
929553,2973380,,20/05/2025,Inadimplência,2. Segunda,"R$ 90,85",Concluido,1819,"R$ 100,93",2460,26/06/2025,26/06/2025,sem biometria
1938221,3172541,Cobrança,20/05/2025,Inadimplência,2. Segunda,"R$ 87,68",Devedor,1819,"R$ 97,94",1145,1/9/2025,1/9/2025,sem biometria
1326264,2928605,Cobrança,20/05/2025,Inadimplência,2. Segunda,"R$ 47,57",Concluído – Ressarcimento,1819,"R$ 52,68",1584,12/6/2025,12/6/2025,sem biometria
2435181,3021553,Cobrança,20/05/2025,Inadimplência,2. Segunda,"R$ 317,31",Devedor,1819,"R$ 317,31",653,5/9/2025,5/9/2025,sem biometria
361543,2928447,,20/05/2025,Inadimplência,2. Segunda,"R$ 1.777,13",Concluído – Ressarcimento,1819,"R$ 1.976,17",1558,26/06/2025,26/06/2025,sem biometria
1169389,2934360,Cobrança,20/05/2025,Inadimplência,2. Segunda,"R$ 78,57",Concluido,1819,"R$ 86,85",2739,12/6/2025,12/6/2025,sem biometria
187548,2971487,,20/05/2025,Inadimplência,2. Segunda,"R$ 87,68",Concluido,1819,"R$ 97,47",2080,25/06/2025,25/06/2025,sem biometria
1893435,2920023,Cobrança,20/05/2025,Inadimplência,2. Segunda,"R$ 47,98",Concluido,1819,"R$ 53,23",2739,27/06/2025,27/06/2025,sem biometria
575681,2934546,Cobrança,20/05/2025,Inadimplência,2. Segunda,"R$ 87,04",Devedor,1819,"R$ 96,21",1145,13/06/2025,13/06/2025,sem biometria
1542515,2958642,,20/05/2025,Inadimplência,1. Primeira,"R$ 70,85",Concluido,1819,"R$ 79,23",2910,14/07/2025,14/07/2025,sem biometria
1560353,2950634,Cobrança,20/05/2025,Inadimplência,2. Segunda,"R$ 57,38",Concluido,1819,"R$ 63,56",3070,20/06/2025,20/06/2025,sem biometria
1010453,3014965,Cobrança,20/05/2025,Inadimplência,2. Segunda,"R$ 89,86",Devedor,1819,"R$ 102,44",3069,29/09/2025,29/09/2025,sem biometria
1343208,2932568,,20/05/2025,Inadimplência,2. Segunda,"R$ 46,27",Devedor,1819,"R$ 51,36",2404,9/7/2025,9/7/2025,sem biometria
377067,2928833,Cobrança,20/05/2025,Inadimplência,2. Segunda,"R$ 46,54",Devedor,1819,"R$ 51,48",1584,25/07/2025,25/07/2025,sem biometria
281477,2950674,Cobrança,20/05/2025,Inadimplência,2. Segunda,"R$ 42,74",Devedor,1819,"R$ 47,35",2742,2/7/2025,2/7/2025,sem biometria
1189456,3091674,Cobrança,20/05/2025,Inadimplência,2. Segunda,"R$ 47,47",Devedor,1819,"R$ 52,99",2460,31/07/2025,31/07/2025,sem biometria
1162999,2968402,,20/05/2025,Inadimplência,2. Segunda,"R$ 43,97",Concluido,1819,"R$ 48,88",2895,25/06/2025,25/06/2025,sem biometria
281477,2950670,Cobrança,20/05/2025,Inadimplência,2. Segunda,"R$ 97,97",Devedor,1819,"R$ 108,52",2742,2/7/2025,2/7/2025,sem biometria
1729654,2915168,,20/05/2025,Inadimplência,2. Segunda,"R$ 44,96",Concluído – Ressarcimento,1819,"R$ 49,76",2739,12/6/2025,12/6/2025,sem biometria
977944,2928387,,20/05/2025,Inadimplência,2. Segunda,"R$ 81,43",Concluido,1819,"R$ 89,83",2698,13/06/2025,13/06/2025,sem biometria
1591686,2937283,Cobrança,20/05/2025,Inadimplência,2. Segunda,"R$ 469,02",Acordo,1819,"R$ 521,08",2777,23/06/2025,23/06/2025,sem biometria
1728393,3060299,Aberto,20/05/2025,Inadimplência,2. Segunda,"R$ 133,96",Concluído – Ressarcimento,1819,"R$ 150,26",2213,31/07/2025,31/07/2025,sem biometria
1784977,2954912,Cobrança,20/05/2025,Inadimplência,1. Primeira,"R$ 676,30",Devedor,1819,"R$ 743,96",1145,17/06/2025,17/06/2025,sem biometria
158951,2928536,Cobrança,20/05/2025,Inadimplência,2. Segunda,"R$ 42,62",Concluido,1819,"R$ 47,19",2700,12/6/2025,12/6/2025,sem biometria
250725,2945459,Cobrança,20/05/2025,Inadimplência,2. Segunda,"R$ 45,71",Concluido,1819,"R$ 50,59",2700,17/06/2025,17/06/2025,sem biometria
1938221,2923071,Cobrança,20/05/2025,Inadimplência,2. Segunda,"R$ 3.600,00",Devedor,1819,"R$ 3.975,55",1145,16/06/2025,16/06/2025,sem biometria
143746,2934900,Cobrança,20/05/2025,Inadimplência,2. Segunda,"R$ 48,91",Devedor,1819,"R$ 48,91",2404,18/06/2025,18/06/2025,sem biometria
1286538,2951217,,20/05/2025,Inadimplência,2. Segunda,"R$ 45,11",Concluido,1819,"R$ 50,02",2732,24/06/2025,24/06/2025,sem biometria
958808,3069405,Cobrança,20/05/2025,Inadimplência,2. Segunda,"R$ 42,97",Devedor,1819,"R$ 48,18",2404,4/9/2025,4/9/2025,sem biometria
1957621,3146029,,20/05/2025,Inadimplência,2. Segunda,"R$ 624,25",Devedor,1819,"R$ 705,61",2005,16/09/2025,16/09/2025,sem biometria
1957621,2975797,,20/05/2025,Inadimplência,2. Segunda,"R$ 46,94",Devedor,1819,"R$ 53,04",2005,18/08/2025,18/08/2025,sem biometria
1518375,2922610,Cobrança,20/05/2025,Inadimplência,1. Primeira,"R$ 161,72",Concluido,1819,"R$ 179,83",2481,26/06/2025,26/06/2025,sem biometria
426757,3062882,,20/05/2025,Inadimplência,2. Segunda,"R$ 93,99",Concluido,1819,"R$ 105,24",2842,22/07/2025,22/07/2025,sem biometria
1169389,2934370,Cobrança,20/05/2025,Inadimplência,2. Segunda,"R$ 194,82",Concluido,1819,"R$ 194,82",2739,12/6/2025,12/6/2025,sem biometria
1487636,3052475,,20/05/2025,Inadimplência,2. Segunda,"R$ 158,21",Devedor,1819,"R$ 179,52",1145,15/10/2025,15/10/2025,sem biometria
1648889,2971943,,20/05/2025,Inadimplência,2. Segunda,"R$ 182,39",Concluido,1819,"R$ 202,88",2698,27/06/2025,27/06/2025,sem biometria
1810125,2950590,Aberto,20/05/2025,Inadimplência,2. Segunda,"R$ 48,20",Concluído – Ressarcimento,1819,"R$ 53,39",2904,9/7/2025,9/7/2025,sem biometria
133585,2928582,,20/05/2025,Inadimplência,2. Segunda,"R$ 46,20",Devedor,1819,"R$ 51,16",1584,13/06/2025,13/06/2025,sem biometria
1569978,2937290,Cobrança,20/05/2025,Inadimplência,2. Segunda,"R$ 196,87",Concluido,1819,"R$ 218,26",3076,16/06/2025,16/06/2025,sem biometria
374696,2917188,Cobrança,20/05/2025,Inadimplência,2. Segunda,"R$ 45,85",Concluido,1819,"R$ 50,73",1558,12/6/2025,12/6/2025,sem biometria
1189456,3015764,Cobrança,21/05/2025,Inadimplência,2. Segunda,"R$ 245,63",Devedor,1819,"R$ 245,63",2460,1/9/2025,1/9/2025,sem biometria
1814539,2966596,Cobrança,21/05/2025,Inadimplência,2. Segunda,"R$ 2.200,00",Devedor,1819,"R$ 2.454,47",1526,9/7/2025,9/7/2025,sem biometria
1281507,2993796,Cobrança,22/05/2025,Inadimplência,3. Saída,"R$ 1.206,55",Devedor,1819,"R$ 1.206,55",2807,22/07/2025,22/07/2025,sem biometria
1912065,2922875,,22/05/2025,Inadimplência,2. Segunda,"R$ 1.706,26",Devedor,1819,"R$ 1.706,26",3069,6/6/2025,6/6/2025,sem biometria
1281507,2993794,Cobrança,22/05/2025,Inadimplência,3. Saída,"R$ 6.378,40",Devedor,1819,"R$ 6.378,40",2807,3/9/2025,3/9/2025,sem biometria
546840,2924101,,22/05/2025,Inadimplência,2. Segunda,"R$ 30,00",Devedor,1819,"R$ 30,00",653,6/6/2025,6/6/2025,sem biometria
575681,2934555,Cobrança,23/05/2025,Inadimplência,2. Segunda,"R$ 311,39",Devedor,1819,"R$ 311,39",1145,13/06/2025,13/06/2025,sem biometria
1369304,2957547,,24/05/2025,Inadimplência,2. Segunda,"R$ 2.668,56",Devedor,1819,"R$ 2.971,00",2404,3/7/2025,3/7/2025,sem biometria
524642,2944072,Cobrança,24/05/2025,Inadimplência,2. Segunda,"R$ 5.980,63",Concluido,1819,"R$ 6.638,50",2904,24/06/2025,24/06/2025,sem biometria
2045899,2945247,Cobrança,25/05/2025,Inadimplência,2. Segunda,"R$ 1.784,27",Devedor,1819,"R$ 1.962,70",3069,11/7/2025,11/7/2025,sem biometria
1784603,2957586,Cobrança,26/05/2025,Inadimplência,3. Saída,"R$ 580,00",Devedor,1819,"R$ 580,00",2843,9/7/2025,9/7/2025,sem biometria
2161113,2976581,,26/05/2025,Inadimplência,1. Primeira,"R$ 82,65",Concluido,1819,"R$ 82,65",1584,17/09/2025,17/09/2025,sem biometria
444924,3051160,Cobrança,26/05/2025,Inadimplência,2. Segunda,"R$ 703,29",Concluído – Ressarcimento,1819,"R$ 734,18",3076,25/07/2025,25/07/2025,sem biometria
1784603,2957587,Cobrança,26/05/2025,Inadimplência,3. Saída,"R$ 1.658,97",Devedor,1819,"R$ 1.658,97",2843,9/7/2025,9/7/2025,sem biometria
1948205,2945176,Cobrança,26/05/2025,Inadimplência,2. Segunda,"R$ 1.858,00",Devedor,1819,"R$ 2.043,80",1145,25/07/2025,25/07/2025,sem biometria
1792688,2949225,Cobrança,26/05/2025,Inadimplência,1. Primeira,"R$ 1.127,83",Concluido,1819,"R$ 1.230,65",2742,13/06/2025,13/06/2025,sem biometria
777436,2942461,Cobrança,27/05/2025,Inadimplência,1. Primeira,"R$ 6.480,34",Devedor,1819,"R$ 7.157,49",2582,24/06/2025,24/06/2025,sem biometria
1480107,2959184,Cobrança,27/05/2025,Inadimplência,2. Segunda,"R$ 1.667,97",Devedor,1819,"R$ 1.845,77",437,7/7/2025,7/7/2025,sem biometria
2086373,3056079,Cobrança,28/05/2025,Inadimplência,2. Segunda,"R$ 299,81",Concluido,1819,"R$ 299,81",1963,5/8/2025,5/8/2025,sem biometria
1829418,2942338,Cobrança,28/05/2025,Inadimplência,2. Segunda,"R$ 1.814,64",Devedor,1819,"R$ 1.814,64",653,13/06/2025,13/06/2025,sem biometria
2126708,3055166,,28/05/2025,Inadimplência,2. Segunda,"R$ 2.458,30",Devedor,1819,"R$ 2.458,30",2865,24/10/2025,24/10/2025,sem biometria
29585,2944579,Cobrança,28/05/2025,Inadimplência,2. Segunda,"R$ 602,10",Devedor,1819,"R$ 602,10",2584,20/06/2025,20/06/2025,#N/A
2438300,2949534,Cobrança,28/05/2025,Inadimplência,1. Primeira,"R$ 4.986,62",Devedor,1819,"R$ 5.476,29",1145,24/06/2025,24/06/2025,sem biometria
29585,2950596,Cobrança,28/05/2025,Inadimplência,2. Segunda,"R$ 1.860,45",Devedor,1819,"R$ 2.072,55",2584,11/7/2025,11/7/2025,#N/A
1480107,2959185,Cobrança,28/05/2025,Inadimplência,3. Saída,"R$ 5.364,66",Devedor,1819,"R$ 5.364,66",437,15/10/2025,15/10/2025,sem biometria
1480107,2959186,Cobrança,28/05/2025,Inadimplência,3. Saída,"R$ 1.515,56",Devedor,1819,"R$ 1.529,81",437,14/07/2025,14/07/2025,sem biometria
1480107,3038842,Cobrança,28/05/2025,Inadimplência,3. Saída,"R$ 3.020,34",Devedor,1819,"R$ 3.020,34",437,5/8/2025,5/8/2025,sem biometria
2102882,2975340,Cobrança,28/05/2025,Inadimplência,1. Primeira,"R$ 191,59",Concluído – Ressarcimento,1819,"R$ 191,59",2481,28/07/2025,28/07/2025,sem biometria
2368340,2976893,Cobrança,29/05/2025,Inadimplência,3. Saída,"R$ 768,29",Concluido,1819,"R$ 768,29",1462,15/07/2025,15/07/2025,sem biometria
2368340,2976827,Cobrança,29/05/2025,Inadimplência,3. Saída,"R$ 1.433,06",Concluido,1819,"R$ 1.433,06",1462,15/07/2025,15/07/2025,sem biometria
2114016,2993578,Cobrança,30/05/2025,Inadimplência,1. Primeira,"R$ 2.134,83",Devedor,1819,"R$ 2.383,18",1526,18/07/2025,18/07/2025,sem biometria
1636989,3015190,,30/05/2025,Inadimplência,2. Segunda,"R$ 95,78",Devedor,1819,"R$ 107,08",2582,10/9/2025,10/9/2025,sem biometria
1795826,2951211,Aberto,30/05/2025,Inadimplência,1. Primeira,"R$ 69,39",Concluído – Ressarcimento,1819,"R$ 77,02",2880,15/07/2025,15/07/2025,sem biometria
383763,3073941,,30/05/2025,Inadimplência,2. Segunda,"R$ 88,72",Devedor,1819,"R$ 99,34",2732,30/07/2025,30/07/2025,sem biometria
1542951,2881179,Cobrança,30/05/2025,Inadimplência,2. Segunda,"R$ 1.275,00",Devedor,1819,"R$ 1.275,00",437,25/07/2025,25/07/2025,sem biometria
171465,3040288,Cobrança,30/05/2025,Inadimplência,2. Segunda,"R$ 97,42",Devedor,1819,"R$ 108,69",1584,18/07/2025,18/07/2025,sem biometria
1189456,2960912,Cobrança,30/05/2025,Inadimplência,2. Segunda,"R$ 2.300,00",Devedor,1819,"R$ 2.530,00",2460,15/07/2025,15/07/2025,sem biometria
171465,3040435,Cobrança,30/05/2025,Inadimplência,2. Segunda,"R$ 240,37",Devedor,1819,"R$ 240,37",1584,18/07/2025,18/07/2025,sem biometria
1646313,2973853,Cobrança,1/6/2025,Inadimplência,2. Segunda,"R$ 1.118,46",Devedor,1819,"R$ 1.228,11",3071,27/06/2025,27/06/2025,sem biometria
2340082,2995021,,1/6/2025,Inadimplência,1. Primeira,"R$ 904,27",Devedor,1819,"R$ 1.017,30",2742,18/09/2025,18/09/2025,sem biometria
2435181,2951377,Cobrança,1/6/2025,Inadimplência,1. Primeira,"R$ 2.652,60",Devedor,1819,"R$ 2.917,88",653,27/06/2025,27/06/2025,sem biometria
1542951,2993568,Cobrança,1/6/2025,Inadimplência,2. Segunda,"R$ 1.568,40",Devedor,1819,"R$ 1.725,24",437,9/7/2025,9/7/2025,sem biometria
563878,2951413,,1/6/2025,Inadimplência,2. Segunda,"R$ 4.882,95",Acordo,1819,"R$ 5.460,77",2404,4/8/2025,4/8/2025,sem biometria
1957621,2966668,,1/6/2025,Inadimplência,2. Segunda,"R$ 2.100,00",Devedor,1819,"R$ 2.370,20",2005,25/08/2025,25/08/2025,sem biometria
1732156,2993366,Cobrança,2/6/2025,Inadimplência,2. Segunda,"R$ 139,07",Devedor,1819,"R$ 139,07",2583,25/07/2025,25/07/2025,sem biometria
1819781,2996519,,2/6/2025,Inadimplência,2. Segunda,"R$ 904,20",Devedor,1819,"R$ 943,38",2584,5/9/2025,5/9/2025,sem biometria
1542515,2972223,,2/6/2025,Inadimplência,1. Primeira,"R$ 16,65",Concluido,1819,"R$ 17,29",2910,21/07/2025,21/07/2025,sem biometria
1912065,3048125,,3/6/2025,Inadimplência,2. Segunda,"R$ 102,18",Devedor,1819,"R$ 102,18",3069,7/8/2025,7/8/2025,sem biometria
1281507,3078850,Cobrança,3/6/2025,Inadimplência,3. Saída,"R$ 3.291,60",Devedor,1819,"R$ 3.291,60",2807,25/07/2025,25/07/2025,sem biometria
1912065,3048003,,4/6/2025,Inadimplência,2. Segunda,"R$ 1.245,98",Devedor,1819,"R$ 1.370,58",3069,31/07/2025,31/07/2025,sem biometria
2339559,2978550,,4/6/2025,Inadimplência,2. Segunda,"R$ 1.727,92",Acordo,1819,"R$ 1.900,72",2582,27/06/2025,27/06/2025,sem biometria
1295742,2993521,Cobrança,5/6/2025,Inadimplência,2. Segunda,"R$ 2.867,15",Concluido,1819,"R$ 3.153,87",2213,30/06/2025,30/06/2025,sem biometria
1970358,2993388,Cobrança,5/6/2025,Inadimplência,3. Saída,"R$ 3.555,98",Acordo,1819,"R$ 3.555,98",2404,17/09/2025,17/09/2025,sem biometria
2340082,2995409,,5/6/2025,Inadimplência,1. Primeira,"R$ 4.317,67",Devedor,1819,"R$ 4.749,44",2742,31/07/2025,31/07/2025,sem biometria
1970358,2993387,Cobrança,5/6/2025,Inadimplência,3. Saída,"R$ 4.000,00",Acordo,1819,"R$ 4.000,00",2404,11/7/2025,11/7/2025,sem biometria
